Date,SPY,QQQ,IWM,VGK,EWJ,EEM,FXI,EWZ,EPI,EFA,IEF,TLT,LQD,JNK,EMB,PCY,GC=F,CL=F,NG=F,SI=F,DBA,EURUSD=X,JPYUSD=X,GBPUSD=X,AUDUSD=X,CNYUSD=X,VNQ,GLD,VXF,IYR
2008-07-18,91.10900115966797,38.456260681152344,54.14702224731445,33.03959274291992,35.170379638671875,29.846513748168945,30.15625,37.006778717041016,15.461939811706543,39.82963180541992,57.52800369262695,53.7131233215332,50.74987030029297,37.82456970214844,42.22061538696289,9.182007789611816,957.2999877929688,128.8800048828125,10.569999694824219,18.135000228881836,31.28451919555664,1.5853890180587769,0.009350163862109184,1.9990005493164062,0.9728572964668274,0.14687737822532654,28.52532196044922,94.16999816894531,37.64982986450195,32.62138366699219
2008-07-25,90.7474136352539,39.0427360534668,55.56203079223633,32.732627868652344,35.432830810546875,29.359376907348633,30.26265525817871,35.39698028564453,16.412944793701172,39.69316482543945,57.52800369262695,53.529052734375,51.133689880371094,38.13317108154297,42.18218994140625,9.304020881652832,926.5999755859375,123.26000213623047,9.083999633789062,17.325000762939453,30.331392288208008,1.5672998428344727,0.0092721376568079,1.990010142326355,0.9563886523246765,0.1468493491411209,28.796524047851562,91.69000244140625,38.10742950439453,32.84518814086914
2008-08-01,91.23920440673828,38.70637130737305,56.135894775390625,32.169864654541016,34.499629974365234,29.269746780395508,30.17621421813965,36.16529083251953,16.585100173950195,38.80318069458008,58.29582214355469,54.557987213134766,51.683467864990234,38.06840515136719,42.295963287353516,9.273518562316895,909.0,125.0999984741211,9.388999938964844,17.481000900268555,30.280780792236328,1.5593082904815674,0.009275577962398529,1.974294662475586,0.9322270750999451,0.146049365401268,29.198503494262695,89.56999969482422,38.28890609741211,33.27681350708008
2008-08-08,93.56066131591797,40.810733795166016,57.48012924194336,32.42566680908203,33.91636276245117,28.37360382080078,29.092309951782227,34.12104797363281,17.445926666259766,38.79131317138672,58.494388580322266,54.83216094970703,52.017578125,37.79285430908203,42.35601043701172,9.284953117370605,857.7999877929688,115.19999694824219,8.248000144958496,15.303000450134277,27.893747329711914,1.5048909187316895,0.009076881222426891,1.9197173118591309,0.8916629552841187,0.14573010802268982,29.97822380065918,84.43000030517578,38.76229476928711,34.29988479614258
2008-08-29,93.14120483398438,39.77579879760742,58.06970977783203,31.346168518066406,33.2747802734375,27.608434677124023,28.001766204833984,33.55854034423828,15.675103187561035,37.717411041259766,59.15622329711914,55.92881774902344,51.945648193359375,37.92619705200195,42.737632751464844,9.358516693115234,829.2999877929688,115.45999908447266,7.942999839782715,13.607000350952148,29.833744049072266,1.4670931100845337,0.009192021563649178,1.8217922449111938,0.856531023979187,0.1465158462524414,29.8668212890625,81.70999908447266,39.07787322998047,33.79899597167969
2008-09-05,89.98081970214844,37.473087310791016,56.31668472290039,29.171838760375977,31.933292388916016,25.478342056274414,26.046764373779297,29.46548843383789,15.773479461669922,35.26699447631836,59.79037857055664,57.1131706237793,52.21782302856445,37.644798278808594,42.638545989990234,9.339360237121582,797.5999755859375,106.2300033569336,7.448999881744385,12.244999885559082,27.834705352783203,1.4274905920028687,0.009286775253713131,1.768596887588501,0.8112932443618774,0.14636145532131195,29.682796478271484,78.9800033569336,37.64194869995117,33.81498336791992
2008-09-12,91.18856048583984,37.45582962036133,56.79621505737305,29.60670280456543,32.25408935546875,25.188814163208008,24.889720916748047,29.163652420043945,14.847068786621094,35.83657455444336,59.51154708862305,56.79013442993164,51.66006088256836,37.591064453125,42.16478729248047,9.278040885925293,760.2999877929688,101.18000030517578,7.366000175476074,10.734999656677246,27.952789306640625,1.4239943027496338,0.009264405816793442,1.7923073768615723,0.8285003900527954,0.14646649360656738,30.220369338989258,75.55000305175781,37.6182861328125,34.662227630615234
2008-09-19,90.28343963623047,37.023685455322266,58.9580192565918,30.205291748046875,32.983158111572266,26.519256591796875,25.973623275756836,28.94870376586914,14.88805866241455,36.673160552978516,59.23261260986328,56.20991897583008,47.90032958984375,36.712886810302734,39.94673156738281,8.010594367980957,860.5999755859375,104.55000305175781,7.531000137329102,12.425000190734863,27.412965774536133,1.441794753074646,0.00930925365537405,1.8308981657028198,0.8336111903190613,0.14673514664173126,31.465044021606445,85.9800033569336,38.42303466796875,35.807857513427734
2008-09-26,87.90483856201172,35.45298767089844,55.640289306640625,29.24347686767578,32.3707389831543,24.671804428100586,24.038562774658203,27.567577362060547,13.699309349060059,35.45090866088867,59.040008544921875,56.52699661254883,46.4801139831543,35.79885482788086,40.424774169921875,8.792396545410156,882.9000244140625,106.88999938964844,7.4720001220703125,13.458000183105469,27.514183044433594,1.4598966836929321,0.009429514408111572,1.8402988910675049,0.8296689987182617,0.14630363881587982,30.075197219848633,86.63999938964844,36.13499450683594,33.913543701171875
2008-10-03,80.260009765625,31.224166870117188,49.39326095581055,25.907794952392578,28.812862396240234,21.176801681518555,21.491737365722656,21.677230834960938,12.174433708190918,31.58246612548828,60.04942321777344,58.4402961730957,46.09926223754883,34.001792907714844,39.45679473876953,8.565173149108887,828.9000244140625,93.87999725341797,7.357999801635742,11.270000457763672,23.718542098999023,1.3784927129745483,0.009496675804257393,1.7720128297805786,0.7779073715209961,0.14630363881587982,26.052082061767578,82.58999633789062,31.42481803894043,29.09959602355957
2008-10-10,64.37388610839844,27.029876708984375,41.31861114501953,20.766141891479492,23.592727661132812,16.92351722717285,18.240049362182617,15.750287055969238,10.231441497802734,25.1330623626709,58.42357635498047,57.57028579711914,42.38478469848633,26.00774383544922,34.826568603515625,7.047781944274902,855.4000244140625,77.69999694824219,6.534999847412109,10.545000076293945,21.086896896362305,1.3398001194000244,0.009891197085380554,1.7040129899978638,0.643790602684021,0.146500825881958,22.98569107055664,83.22000122070312,26.257051467895508,25.775163650512695
2008-10-17,67.79985809326172,27.87563133239746,41.12165069580078,21.538663864135742,25.48830795288086,16.820114135742188,18.200151443481445,17.15885353088379,9.706754684448242,26.40870475769043,58.60346984863281,56.32231903076172,44.101951599121094,29.163759231567383,33.3812141418457,6.881459712982178,785.0999755859375,71.8499984741211,6.785999774932861,9.3100004196167,21.533937454223633,1.3422999382019043,0.009837677702307701,1.7301934957504272,0.6907030940055847,0.14653731882572174,20.78769874572754,77.20999908447266,26.604209899902344,23.3897762298584
2008-10-24,63.3119010925293,25.467802047729492,37.159175872802734,18.79645347595215,24.20514488220215,13.662900924682617,14.396540641784668,13.692325592041016,8.116290092468262,23.489572525024414,59.56297302246094,58.03828048706055,45.834678649902344,27.852506637573242,29.348125457763672,5.5175628662109375,729.0999755859375,64.1500015258789,6.238999843597412,9.295000076293945,20.395246505737305,1.2629930973052979,0.010607829317450523,1.5914950370788574,0.6206939220428467,0.14653946459293365,17.26502227783203,72.20999908447266,23.913795471191406,19.460895538330078
2008-10-31,70.43299865722656,28.38481903076172,42.34272003173828,21.344253540039062,26.246545791625977,17.5301456451416,16.730575561523438,17.22287940979004,9.313236236572266,26.444307327270508,58.5634765625,55.698272705078125,45.47156524658203,28.349885940551758,31.987821578979492,6.342873573303223,716.7999877929688,67.80999755859375,6.7829999923706055,9.729999542236328,21.677330017089844,1.2701960802078247,0.010158471763134003,1.607303500175476,0.6689858436584473,0.1464235931634903,20.365764617919922,71.33999633789062,27.19593048095703,22.963424682617188
